Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
59516,1.314234521,0.022650818,-0.141806433,0.261535049,0.213443496,0.231430335,-0.178615367,0.133881353,0.433750481,-0.050264088,-1.580047399,-1.048864896,-1.418117879,0.57346019,1.600963025,0.510264566,-0.541382375,-0.294488575,0.0632824,-0.205165782,-0.344330816,-1.04808899,0.016539561,-1.387158865,0.265098131,0.217628689,-0.027209738,-0.00278865,1.79,0
59517,-1.464998191,0.932620631,1.089994324,1.253761225,-1.033676638,1.146804876,-0.23507194,1.135943099,-0.43718114,-0.748817865,0.32063638,1.177949152,0.101702088,0.388301249,-0.703090335,-0.60746277,0.641942319,0.23785579,1.204918445,-0.195692191,0.197768391,0.601002404,-0.173495552,-0.266809907,0.0518771,-0.140848433,-0.105419737,-0.100676864,132.72,0
59517,1.198267233,0.265912678,0.399505241,0.631122471,-0.465583505,-0.878653019,-0.051566638,-0.036334171,-0.151959638,-0.096898185,1.713880212,0.677459057,-0.483311838,0.03853704,0.443279325,0.643335421,-0.148477585,0.202186219,0.018434881,-0.113602683,-0.229197772,-0.728366535,0.148930067,0.479318031,0.138864188,0.066303591,-0.030511763,0.021474858,1.98,0
59518,1.006174542,0.081533721,1.529571786,2.772444779,-1.031759558,-0.114296969,-0.502388774,0.124017626,0.034980803,0.544034895,-0.643890749,-0.0800164,-0.378607061,-0.194696407,0.170695504,0.717705115,-0.428783726,0.029679864,-1.200871469,-0.07955992,0.152794979,0.412499332,-0.047360872,0.724171152,0.315816696,0.081930332,0.026133118,0.046000536,55.6,0
59518,-1.662619255,0.179821727,-0.248965202,1.514649063,-0.376677556,-0.924291341,-0.223677777,0.889783166,-0.161046723,-0.307888066,-0.825312555,-0.334148428,-1.830340616,1.20036492,0.516222193,-0.745645123,0.919046844,-0.433171709,0.099506179,-0.200610576,0.201769068,0.391114356,0.244466858,0.389072299,-0.390225057,-0.317447834,0.094821177,-0.256514242,35,0
59519,-0.77738019,0.394651408,0.640777234,-1.661292241,2.678361503,3.639806823,-0.121740392,-0.249856224,0.176020739,-0.043886318,-0.175288626,-0.356953559,-0.092088224,-0.354821589,0.898281452,0.877673322,-1.447037104,0.365631969,-0.47974428,-0.063009877,0.631254784,-0.534210779,-0.066849648,0.987823177,-0.330150628,-0.023317909,-0.332948584,-0.266273553,5.99,0
59519,-1.36504344,-0.348198403,1.748046623,1.437430363,-0.461558033,-0.167824912,-0.789295242,0.800951845,-0.190815616,-0.371904915,0.630277482,0.551918133,-0.550353165,0.371083996,0.125936448,0.322297209,-0.201325922,1.10938558,0.544034652,0.289267399,0.409590106,0.684956314,-0.003483209,0.339530242,-0.017965024,-0.207099347,-0.038386805,-0.186685638,74.8,0
59519,0.803801096,-1.028703027,0.902281864,0.420277203,-1.40411519,-0.307079083,-0.372149908,-0.000241528,1.180959995,-0.550386948,-0.795384726,0.583007289,0.013315058,-0.50800167,-0.275926146,-0.090966651,0.149079526,-0.594398902,0.400115648,0.352652192,-0.106266085,-0.525071089,-0.106275602,0.477660363,0.059521718,0.919941973,-0.073638995,0.051141771,219.72,0
59520,-1.475815903,0.110136835,1.875876479,1.227120167,-1.922959274,0.466887203,0.84193175,0.542458657,-0.209276053,-1.026808012,-1.077190958,-0.523039023,-0.909142653,0.26883267,0.955031509,0.134824042,0.102412545,0.641256834,0.45041282,0.611338404,0.27808323,0.146620469,0.576571209,0.309139879,0.343120755,-0.27059877,-0.121975562,0.052579466,344.24,0
59521,1.090412854,0.160868213,0.522449939,1.395645445,-0.35011173,-0.422657196,0.136504182,-0.068577397,-0.08634096,0.053397265,1.241500476,1.567206176,0.458909277,0.11722939,-1.133382414,-0.322421361,-0.228995683,-0.178953425,0.188285747,-0.04688279,-0.037327307,0.019993465,-0.115151929,0.564034862,0.689999868,-0.377649336,0.018498741,0.018143853,39.72,0
59522,1.140357164,-0.081766482,-0.033368803,0.58707406,0.422218659,1.034143223,-0.26236657,0.308105621,0.122759574,0.081091602,-0.055398094,0.183212321,-0.25745136,0.47192751,0.91504196,0.815456534,-1.11674555,0.496971423,0.201045583,-0.019471362,-0.199338581,-0.724558058,-0.125429161,-1.760053888,0.387796462,-0.508028789,0.033412333,0.012001256,59.99,0
59523,1.138939204,-0.94308885,-0.213618287,-0.783034552,-0.737409366,-0.380461398,-0.227127442,-0.047969655,-1.060502053,0.796290597,0.376482644,-0.277756919,-0.892307963,0.6539389,0.307560304,-0.752531651,-0.460005421,1.273725911,0.085855701,-0.233944344,-0.818612037,-2.380083678,0.144314538,-0.579741613,-0.169413996,0.539371064,-0.106744525,0.017030021,149.9,0
59523,-0.736583513,1.299092737,1.027153527,0.039906141,-0.374132319,-0.845916817,0.211885867,0.521193693,-0.749745353,-0.548437871,1.424367477,0.534115181,-0.511666824,0.208897826,0.201900103,0.667937468,0.032950298,0.398015241,0.121009014,-0.02924377,-0.163307754,-0.596992614,0.05831373,0.467893099,-0.213292726,0.046186713,0.113333121,0.02594766,3.03,0
59523,1.276266008,0.221444389,0.145681472,0.368606705,0.167265771,-0.028721978,0.006313412,-0.046690081,0.009872164,-0.125939484,-0.644646476,0.489964599,1.02937619,0.100513578,1.280706576,0.227429744,-0.483098003,-0.789620513,-0.165200607,-0.059841159,-0.278097979,-0.736495496,0.055098684,-0.756132455,0.27636407,0.174322563,-0.009869716,0.008395322,1.98,0
59523,1.307345665,-1.357260002,0.70868808,-1.304667556,-1.71756475,-0.302948177,-1.219303949,-0.030249789,-1.630847979,1.342922313,-0.267638992,-0.740528647,0.72840761,-0.481706559,1.085669043,-0.438921495,0.645779851,-0.144199782,-0.825535475,-0.185313232,0.015231245,0.326542795,-0.039997503,0.086737602,0.244592812,-0.082712898,0.054814735,0.037635728,89,0
59523,-1.152465855,-0.350442236,1.530462718,0.459702758,0.472314693,-0.242137966,1.344711946,-0.429406607,-0.603544386,0.28002809,1.927641609,0.32746451,-0.601039094,0.257551886,0.801202241,-0.393039343,-0.19644937,-0.579417701,0.78731397,0.171676542,-0.403236952,-0.912993593,0.627092864,0.165802702,-0.70414946,-0.1463092,-0.30346574,-0.288623952,174.14,0
59523,0.382133777,-1.210487805,0.495222882,1.456529917,-1.066928779,0.133826791,-0.057885463,0.217975517,0.242756766,0.043511848,1.330185453,-0.019085271,-1.918887211,0.830594119,1.008293384,0.429955851,-0.384581892,0.491194207,-0.875994315,0.475346206,0.418984403,0.313921694,-0.33473752,0.189680351,0.180205786,-0.323667084,-0.026882406,0.080839792,377,0
59525,1.332849312,0.389198249,-2.165596605,-0.306872624,2.641351251,2.808083764,-0.171626636,0.683351734,-0.297962001,-0.6520966,0.418002665,-0.322436924,-0.143469155,-1.154524296,1.157633714,0.878174918,0.53691752,0.712873013,0.006773555,0.053607119,-0.207432404,-0.692416684,-0.118597512,0.891479668,0.730240364,0.384013446,-0.028465272,0.036123309,0.76,0
59525,1.198909487,0.133556187,0.366234418,0.379124394,-0.089789337,-0.014704485,-0.138078151,0.110572684,-0.171151665,0.064710281,1.383361363,0.948381897,0.104890458,0.476799871,0.625025623,0.309789896,-0.505156569,-0.369242711,-0.062958111,-0.115604878,-0.202067676,-0.590729351,0.115819398,-0.317966074,0.153044057,0.127786522,-0.017715264,0.001601638,0.89,0
59525,-4.370757723,-5.078157115,2.353892218,-2.667460319,4.022882307,-2.886088002,-2.807522747,0.694395055,2.412244693,-1.806241587,1.391192539,1.290008637,-1.193576904,0.04523367,0.620826818,-0.872803865,-0.254233054,0.216020232,-0.922272037,1.229801724,0.605599605,0.704966504,0.558765015,-0.310166377,0.87628387,-0.848767484,0.006428924,-0.019266346,58.9,0
59525,1.190561317,-0.107375578,0.694933758,-0.024776481,-0.774666527,-0.735543506,-0.260309944,-0.051593751,0.366859999,-0.263908044,0.287350455,0.419019471,0.060002688,0.179857467,1.481100818,0.020206557,0.033091741,-0.971902643,-0.457180841,-0.079213811,-0.076536548,-0.205625731,0.15483529,0.463707759,-0.003601928,0.912384259,-0.056408855,0.011761527,16,0
59525,-0.276388152,0.895599206,0.068043554,1.0076544,0.39552123,0.06212377,1.06564011,0.022574814,-0.69810439,0.519117039,0.892658399,-0.138503376,-1.304947975,0.94622703,0.538764648,-0.579682374,-0.077146014,0.240507572,0.746371046,-0.010664829,0.19822092,0.744865258,0.161732844,-0.335017294,-0.889526452,-0.324551649,0.417666252,0.249263991,82.52,0
59526,1.134680012,0.240062457,0.245750209,1.10968086,-0.340213806,-0.514583746,-0.123080588,-0.002777143,0.508544908,-0.829912998,0.193891667,0.584191165,0.108053114,-1.587757529,-0.04644153,-0.300892637,1.512019579,-0.564579013,-0.501318205,-0.093402561,-0.127210592,-0.072816489,-0.029849299,0.349215898,0.443148509,0.419764604,0.020700904,0.043685755,12.31,0
59526,-0.754051622,1.8385965,1.237785119,2.820317782,0.270102808,-0.463809196,0.720859199,0.202587565,-2.271167037,0.387351541,-0.528619951,-0.000516633,0.836399463,0.698602767,0.877341981,-0.336650181,0.317108105,-0.178363705,0.956571197,0.101649824,0.105604238,0.185513334,-0.32537082,0.423488103,0.475342503,0.352233204,-0.071196488,0.002476439,4.63,0
59527,-0.266085218,0.839188936,-0.925601389,-1.046305292,2.252691171,3.184742823,-0.215902108,1.241659995,-0.70797027,-0.516168939,-0.429422352,-0.111242595,-0.007952699,0.678386368,0.809030055,0.507463067,-0.708347792,0.31251075,0.243563342,-0.083469015,0.086023488,-0.014342126,-0.080269561,1.031870164,-0.089647608,0.306633742,-0.109065743,-0.038411558,1.5,0
59527,1.22216961,0.492100741,-0.1044953,1.243841402,0.08356318,-1.146239816,0.638425513,-0.39841523,-0.452072852,0.068862985,-0.253480007,0.569008656,0.705721835,0.426558956,0.56803331,-0.205526228,-0.365768107,-0.460410422,-0.321104481,-0.058475129,0.02629788,0.103506772,-0.174696268,0.413065691,0.859570321,-0.285228717,-0.009687704,0.0170715,27.95,0
59527,1.227447736,-0.800526327,0.965156142,0.661946966,-1.465873614,0.021324539,-1.096762474,0.215193017,0.076482762,0.784250533,-1.817536541,-1.473197194,-2.049214263,0.068688077,0.748496297,-0.951679228,-0.199838474,2.025777245,-1.055804186,-0.598575658,-0.274087471,-0.362604398,-0.075764583,-0.209084342,0.360370184,-0.205716446,0.068540184,0.037669509,49,0
59528,-0.902057573,0.279014199,0.483785316,-3.066042286,-1.657234964,1.343776159,2.365443183,-0.570654093,1.569874801,-1.468659198,-1.292522146,-0.443510745,-0.058523602,-0.502713904,1.755285342,0.358266262,-1.119965766,0.214987975,-0.109455956,-0.550526127,-0.115627297,0.271860671,-0.356914724,-1.275094536,-0.311979044,-0.269433941,-0.221731374,-0.253877805,426,0
59530,1.258646899,-1.543148677,0.562335228,-1.410208675,-1.792782921,-0.265759362,-1.255486361,0.0341365,-1.750156828,1.562140096,0.783292786,-0.660148454,-0.055144871,-0.168982135,0.247822306,0.187265958,0.043175386,1.010799157,-0.060470708,-0.106643835,0.031147075,0.180540192,-0.145746894,-0.003646396,0.29104086,-0.110842445,0.021974893,0.032302149,126,0
59530,1.373840058,-0.582505079,-0.552190555,-1.03847406,-0.022210132,0.615361947,-0.853896913,0.269666188,-0.711093589,0.317561261,0.285312527,-1.143671509,-0.690001957,-0.991646574,0.781532351,2.076975407,0.488420169,-0.099731143,0.892195952,0.130179921,0.016646674,-0.132319617,-0.208074474,-1.825721539,0.445072079,-0.162030422,0.027457051,0.016861591,37.4,0
59531,1.296137096,0.144229902,0.278054768,0.516148192,-0.354777504,-0.739698287,-0.039475581,-0.098470216,0.279224924,-0.025779291,-0.886559389,-0.497417633,-0.918335229,0.472015193,1.213038006,0.509884637,-0.528657415,-0.218002147,0.078022782,-0.163567641,-0.305921672,-0.943818536,0.0915445,-0.156128087,0.23958716,0.130010996,-0.038171527,0.010974135,0.89,0
59532,0.996807664,-0.983178924,-0.210974127,-0.167789758,-0.874293216,-0.635892063,-0.030688877,-0.085941696,-1.164010223,0.882790199,0.641593777,-0.465850654,-1.639781371,0.915739808,0.212743802,-1.014375987,-0.264118918,1.340258465,-0.285929766,-0.22106478,-0.65879684,-2.040832621,0.066053413,-0.092663289,-0.012358442,0.079993633,-0.087585148,0.032378942,199,0
59532,0.089909576,0.008354076,0.912148841,-0.965620761,-0.23372543,-0.284683208,-0.044671785,0.042318342,-1.658697889,0.652200738,1.590393687,0.205912668,0.5631173,0.022001876,0.138448959,0.586071418,0.461120401,-1.302197112,1.257794023,0.214457683,0.306265639,0.806353948,0.240438463,0.02907517,-1.338616726,-0.468905892,0.264182988,0.234531673,23,0
59532,-1.361177949,1.113894744,1.560194482,3.035794406,-0.193380591,-0.593119399,0.434658297,0.396799495,-1.835807639,0.517621458,-0.354367774,-0.311584856,-0.03744211,0.747756038,1.216442385,-0.098395717,0.37551295,-0.091553762,0.744174147,0.486515051,0.031278079,-0.284775897,0.0592252,0.683659571,0.208718549,0.159548452,0.16777603,0.013763296,84.5,0
59532,-1.980323663,2.808142504,-1.233916465,0.454622702,-0.297821031,-0.822773669,0.184608916,0.786308744,0.089456236,1.963714584,0.828758446,1.168005464,0.576005712,0.681499763,-0.037823975,-0.220321573,-0.298030758,0.382021021,0.602930625,0.696022482,0.019452626,0.591317697,0.110912522,0.005508166,-0.3536626,-0.436912751,0.36375304,-0.053906543,0.89,0
59533,-1.590187282,0.971298392,1.753132485,2.666126252,-0.952646802,2.283885489,-0.818054075,-0.618452178,-0.099907921,0.130928924,-0.114699038,1.222079398,-0.084191,-0.541296605,-2.558149804,-0.354313797,0.670210515,-0.315928653,0.627482297,-0.747160482,1.326769957,-0.563058743,0.312456911,-0.303796944,-0.162220843,0.035044503,0.104025923,-0.098213516,114.16,0
59533,-0.94856946,-0.001895783,1.458577824,-0.625313108,0.613641254,-0.097681541,0.289545021,0.384234217,0.087393469,-0.761382189,0.306958825,-0.239443712,-2.354596634,0.419205706,-1.247223329,0.09325338,-0.3020216,-0.242796991,-0.55883591,-0.171862777,-0.050511469,-0.32120725,0.003306684,-0.349663028,-0.225469791,0.170835692,0.031388119,0.107612124,29.95,0
59534,-1.618280686,-0.127674905,-0.506932872,-1.355126902,3.048766171,2.757060341,-0.385508277,0.986430392,-0.303012341,-0.327653559,-0.342163327,-0.060800037,-0.022320488,0.372620676,0.617912774,0.872362307,-1.135204888,-0.002209352,-0.304246333,-0.262893199,-0.221728471,-0.860749841,-0.440890799,1.030605537,-0.579803012,-0.178609,-0.24230586,-0.408020757,4.49,0
59535,-0.353487246,0.990395258,1.257764482,0.083423693,-0.116916115,-1.031845095,0.590407421,0.025182984,-0.133940551,-0.460854157,-0.504560143,-0.99360104,-1.602764984,-0.086044807,1.083181481,0.462977553,0.107197739,0.073122637,-0.079863596,0.009406816,-0.281769535,-0.830913135,0.011086897,0.28695137,-0.217871551,0.077587276,0.233528312,0.094945983,4.37,0
59535,-1.024863853,1.15496769,1.106799663,1.390480171,-0.929970116,-0.602370679,0.718182634,0.185398686,-0.363332547,-0.374542552,-0.622034876,0.122474718,-0.670168993,0.370032347,-0.216195132,-0.788370663,0.592992862,-0.346450967,0.60800121,-0.289896947,0.060739812,0.232708329,-0.015723837,0.923331587,-0.212052123,-0.384290004,-0.146749354,0.046719246,100.35,0
59536,-0.327604768,1.312892391,1.264945353,1.833262875,0.545339691,-0.544524659,1.041234822,-0.024136145,-1.772410633,0.4997427,1.068321284,-0.060139883,-0.961938086,0.761173528,-0.639765692,0.410628675,-0.597516478,0.183203051,-0.529211497,-0.147569336,0.11579883,0.19035233,-0.226722688,0.519749018,0.210339529,0.000268829,-0.023371234,0.006585871,4.59,0
59536,1.235433428,-0.693123594,0.67426915,-0.732638082,-1.068964152,-0.239500666,-0.804579547,0.050331829,-1.01358185,0.725544955,1.920927191,0.565434184,0.797659305,-0.165766698,0.368881171,1.055893247,0.22803716,-1.149483391,0.172107739,0.164782852,0.474959829,1.282383382,-0.137958361,0.293021737,0.450918461,-0.03195592,0.028012114,0.013314098,45,0
59537,1.277615509,0.008527086,-1.154305968,0.258948795,2.193752762,3.604185995,-0.448926154,0.851077917,0.173329814,-0.014825932,-0.542440083,0.235823955,-0.224137908,0.189806975,-0.152089688,-0.102274988,-0.511051608,-0.077843982,0.365934035,-0.053851272,-0.187916206,-0.476908112,-0.120082288,1.009497324,0.895921518,-0.325839629,0.026737658,0.011169319,1,0
59537,1.128813333,-1.446486995,0.67831123,-1.19062571,-1.740162338,-0.553287249,-0.852905845,-0.170523106,-1.969167962,1.259539384,0.296682124,0.006441553,1.701867321,-0.539263901,0.868090526,-0.612930204,0.75787608,-0.757185692,-0.780257028,0.036467101,-0.209037528,-0.519403717,0.093806644,0.383456275,-0.002481803,-0.421408078,0.037869573,0.060059369,172.65,0
59538,0.339682802,-1.721549274,0.697849652,0.511380328,-1.172102111,1.035859003,-0.435982835,0.417828849,0.904851262,-0.470413448,1.251836791,1.14344529,-0.626564107,-0.107501612,-0.433455651,-0.400633656,0.479243768,-0.903018222,-0.156482953,0.604382822,0.099174233,-0.314783965,-0.200263613,-0.212198002,-0.196082512,0.913873902,-0.077491765,0.063242612,388.76,0
59539,-0.759578895,-0.67024413,1.56036182,-1.258915122,-1.069158521,0.898746246,-1.420289732,0.998600209,2.266332105,-1.691418408,-0.924518386,1.157327506,-0.321530338,-0.69181379,-1.271162341,-0.785434174,0.315495423,1.286041158,2.673033586,0.089300555,0.296392304,1.148631307,-0.194199609,-0.723138241,-0.572557959,0.245116643,0.171496816,0.061602374,32,0
59539,1.001761543,-0.842168277,0.452738213,-0.077230411,-0.576091423,0.768751579,-0.571889108,0.22544811,0.954122984,-0.357751825,-0.230744681,1.065009138,0.607990874,-0.50014823,-0.937693902,0.468507575,-0.621741754,0.270700338,1.220697892,0.283013219,-0.183835556,-0.583837953,-0.225910645,-0.936909127,0.252823877,0.993578747,-0.061940066,0.014978869,144.47,0
59540,-1.280077356,1.211266893,1.004846931,-2.044640972,0.485137257,-0.128836141,1.002480596,-0.516942201,1.954986343,2.265416727,0.351302848,-1.073172395,-1.988555229,-0.81288721,0.328337595,0.820151102,-1.720609928,0.542929767,-0.183589025,0.985741307,-0.539465117,-0.54977315,-0.237144498,-0.87584983,0.007980316,0.698419318,0.13808,-0.494739539,1.46,0
59540,1.202467908,0.059897061,0.577959884,0.572367284,-0.702566911,-0.833545876,-0.174809148,0.043646548,0.078231047,0.162599306,1.32003923,0.047664503,-1.831872382,0.85131869,0.53871459,0.534599942,-0.483677737,0.134871374,0.10741756,-0.21966342,-0.215907647,-0.760004537,0.174060586,0.47484674,0.091694073,0.071309485,-0.045759183,0.006474047,1.29,0
59540,-0.668077794,1.265462427,0.747934571,-0.463522024,0.617993998,0.026326447,0.785586236,-0.032540146,0.02111073,0.492744078,0.501146128,-0.100006244,-0.253086275,-0.561642385,0.392692087,0.822616748,-0.764220057,0.735671739,0.586177277,0.446340989,-0.412021992,-0.844431034,-0.167565025,-0.908924541,0.030272264,0.110375613,0.296788306,-0.033619165,14.99,0
59540,1.136716866,-0.991256073,0.594755208,-0.671513211,-1.293715736,-0.25567049,-0.874965764,0.147831129,-0.726026351,0.753665862,1.600421858,-0.416791576,-1.053723748,0.206167425,0.569702729,1.15155875,0.338136472,-0.914913038,0.173472206,0.146898191,0.477343186,1.086609644,-0.154655691,0.243688354,0.36116668,-0.037648818,0.007282034,0.01832635,94.76,0
59540,-2.356195329,2.150910368,-0.660584038,-0.709413359,-1.498294315,-0.664613271,-1.33199014,1.895025696,-0.826431404,-1.351987165,-1.659547851,0.994608792,1.55983457,1.202476652,0.826359516,1.07721347,0.103192713,0.050587151,0.459902691,-0.509686327,0.181821118,-0.349243869,0.07807647,-0.387820877,-0.113656802,0.870213895,-1.214418853,-0.321866169,7.68,0
59541,0.677450064,-2.554384594,1.017124765,-0.593076422,-2.469449213,0.33534146,-1.210063868,0.064426443,-0.831698449,0.900286399,-0.633379004,0.140554856,1.044559951,-1.323315341,-1.189217828,-1.397852944,1.491868331,-0.644298861,-0.405199915,0.37450204,0.102487295,0.325074067,-0.327144867,0.473673588,0.280220367,-0.01920075,0.043298736,0.089980437,370.8,0
